  144 3.415119713e-10 2.731918469e-12
  145 3.365368507e-10 2.914728565e-12
  146 3.314797282e-10 3.100754478e-12
  147 3.263911563e-10 3.288654644e-12
  148 3.213243308e-10 3.477014004e-12
  149 3.163351349e-10 3.664342767e-12
  150 3.114821816e-10 3.849075184e-12
  151 3.068268575e-10 4.029568315e-12
  152 3.024333658e-10 4.204100797e-12
  153 2.983583250e-10 4.371110132e-12
  154 2.946183870e-10 4.529931969e-12
  155 2.912196776e-10 4.680127501e-12
  156 2.881679613e-10 4.821251103e-12
  157 2.854686307e-10 4.952850314e-12
  158 2.831266966e-10 5.074465820e-12
  159 2.811467784e-10 5.185631440e-12
  160 2.795330938e-10 5.285874103e-12
  161 2.782894488e-10 5.374713839e-12
  162 2.774192279e-10 5.451663755e-12
  163 2.769253838e-10 5.516230022e-12
  164 2.768104279e-10 5.567911857e-12
  165 2.770764200e-10 5.606201509e-12
  166 2.777249581e-10 5.630584236e-12
  167 2.787571689e-10 5.640538294e-12
  168 2.801736978e-10 5.635534916e-12
  169 2.819746982e-10 5.615038298e-12
  170 2.841598224e-10 5.578505582e-12
  171 2.867242834e-10 5.525611680e-12
  172 2.896466934e-10 5.456944822e-12
  173 2.929001875e-10 5.373369246e-12
  174 2.964562344e-10 5.275806462e-12
  175 3.002846104e-10 5.165236159e-12
  176 3.043533735e-10 5.042697100e-12
  177 3.086288369e-10 4.909288027e-12
  178 3.130755437e-10 4.766168558e-12
  179 3.176562405e-10 4.614560091e-12
  180 3.223318513e-10 4.455746701e-12
  181 3.270614517e-10 4.291076041e-12
  182 3.318022429e-10 4.121960245e-12
  183 3.365095255e-10 3.949876826e-12
  184 3.411366737e-10 3.776369578e-12
  185 3.456351091e-10 3.603049476e-12
  186 3.499542749e-10 3.431595576e-12
  187 3.540416097e-10 3.263755915e-12
  188 3.578425216e-10 3.101348413e-12
  189 3.613003621e-10 2.946261773e-12
  190 3.643564002e-10 2.800456380e-12
  191 3.669607184e-10 2.665635144e-12
  192 3.691058676e-10 2.542226563e-12
  193 3.707956921e-10 2.430326940e-12
  194 3.720346446e-10 2.330023401e-12
  195 3.728277957e-10 2.241393720e-12
  196 3.731808439e-10 2.164506138e-12
  197 3.731001248e-10 2.099419182e-12
  198 3.725926216e-10 2.046181487e-12
  199 3.716659740e-10 2.004831616e-12
  200 3.703284885e-10 1.975397880e-12
  201 3.685891481e-10 1.957898159e-12
  202 3.664576217e-10 1.952339723e-12
  203 3.639442740e-10 1.958719051e-12
  204 3.610601754e-10 1.977021651e-12
  205 3.578171116e-10 2.007221883e-12
  206 3.542275932e-10 2.049282778e-12
  207 3.503048656e-10 2.103155859e-12
  208 3.460629186e-10 2.168780959e-12
  209 3.415164963e-10 2.246086044e-12
  210 3.366811068e-10 2.334987033e-12
  211 3.315730317e-10 2.435387619e-12
  212 3.262093361e-10 2.547179087e-12
  213 3.206077052e-10 2.670133227e-12
  214 3.147859215e-10 2.803573397e-12
  215 3.087623713e-10 2.946680886e-12
  216 3.025562233e-10 3.098599376e-12
  217 2.961874384e-10 3.258434474e-12
  218 2.896767786e-10 3.425253255e-12
  219 2.830458163e-10 3.598083800e-12
  220 2.763169439e-10 3.775914735e-12
  221 2.695133828e-10 3.957694770e-12
  222 2.626591926e-10 4.142332238e-12
